id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2417456817.0,116.0,20.0,39.0,1463.0,19.740000000000002,2.3120000000000003,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 60]",True,308886.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417456869.0,263.0,20.0,43.0,296.0,75.17999999999999,68.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'ThrowIn', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 212, 35, 38, 217]",True,296364.0,73.71000000000001,63.85200000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
,,20.0,43.0,,73.71000000000001,63.85200000000001,,,Carry,,,,,394933.0,69.3,65.62,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417456897.0,264.0,20.0,46.0,296.0,69.3,65.62,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,394933.0,66.045,52.904,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
,,20.0,46.0,,66.045,52.904,,,Carry,,,,,322774.0,70.875,43.656000000000006,,,,,,,,,,6.0,João Palhinha,True,Portimonense,Sporting
2417456913.0,265.0,20.0,50.0,296.0,70.875,43.656000000000006,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322774.0,75.28500000000001,28.900000000000002,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417456925.0,266.0,20.0,52.0,296.0,75.28500000000001,28.900000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,279177.0,66.36,21.216,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417456971.0,267.0,20.0,55.0,296.0,66.36,21.080000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395992.0,83.265,3.4000000000000004,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,20.0,55.0,,83.265,3.4000000000000004,,,Carry,,,,,362352.0,81.79500000000002,13.192,,,,,,,,,,24.0,Pedro Porro,True,Portimonense,Sporting
2417456967.0,118.0,20.0,58.0,1463.0,20.895,61.47200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,381687.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417456979.0,268.0,20.0,58.0,296.0,84.105,6.5280000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[91, 54]",True,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Portimonense,Sporting
2417456993.0,119.0,20.0,59.0,1463.0,20.790000000000003,57.25600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,116103.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417457015.0,269.0,20.0,59.0,296.0,84.21000000000001,10.744000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 54]",True,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Portimonense,Sporting
2417457017.0,270.0,21.0,0.0,296.0,81.79500000000002,13.192,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,362352.0,99.435,17.272000000000002,,,,,,,,,,24.0,Pedro Porro,True,Portimonense,Sporting
2417457039.0,120.0,21.0,3.0,1463.0,5.565,43.18,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,310029.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417457207.0,121.0,21.0,4.0,1463.0,7.245000000000001,44.064,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,16.38,59.092000000000006,,,,,,,,,,,,False,Portimonense,Sporting
2417457221.0,122.0,21.0,20.0,1463.0,16.38,59.092000000000006,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Chipped', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,108374.0,42.315,53.17600000000001,,,,,,,,,,,,False,Portimonense,Sporting
2417457215.0,271.0,21.0,21.0,296.0,61.74,12.58,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Portimonense,Sporting
2417457237.0,272.0,21.0,24.0,296.0,64.365,26.996000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,394933.0,,,,,,,,,,,,8.0,Matheus Nunes,,Portimonense,Sporting
,,21.0,24.0,,64.365,26.996000000000002,,,Carry,,,,,394933.0,57.645,30.124,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417457257.0,273.0,21.0,28.0,296.0,57.645,30.124,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,394933.0,47.98500000000001,35.496,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417457285.0,274.0,21.0,28.0,296.0,47.98500000000001,35.496,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,50.295,46.988,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417457297.0,275.0,21.0,31.0,296.0,50.295,46.988,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,283978.0,55.33500000000001,36.516000000000005,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417457345.0,276.0,21.0,33.0,296.0,55.33500000000001,36.516000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,322774.0,55.230000000000004,56.37200000000001,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417457397.0,277.0,21.0,37.0,296.0,55.230000000000004,56.37200000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283978.0,54.18000000000001,45.492000000000004,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
,,21.0,37.0,,54.18000000000001,45.492000000000004,,,Carry,,,,,322774.0,46.410000000000004,43.928,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417457411.0,278.0,21.0,43.0,296.0,46.410000000000004,43.928,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,322774.0,37.17,47.53200000000001,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417457435.0,279.0,21.0,44.0,296.0,37.17,47.53200000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,49.665,55.964,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417457457.0,280.0,21.0,46.0,296.0,49.665,55.964,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,61.95,66.64,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417457473.0,281.0,21.0,49.0,296.0,61.425000000000004,65.824,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,58.589999999999996,58.61600000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417457499.0,282.0,21.0,49.0,296.0,58.589999999999996,58.61600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,394933.0,53.025000000000006,56.37200000000001,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
,,21.0,49.0,,53.025000000000006,56.37200000000001,,,Carry,,,,,322774.0,56.49,45.967999999999996,,,,,,,,,,6.0,João Palhinha,True,Portimonense,Sporting
2417457549.0,283.0,21.0,54.0,296.0,56.49,45.967999999999996,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,322774.0,64.05,27.200000000000003,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
,,21.0,54.0,,64.05,27.200000000000003,,,Carry,,,,,279177.0,64.05,41.344,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417457581.0,284.0,21.0,59.0,296.0,64.05,41.344,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,279177.0,75.17999999999999,61.404,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417457621.0,285.0,22.0,3.0,296.0,76.23,61.540000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'ShotAssist', 'Length', 'Zone', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,296364.0,71.715,57.596000000000004,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
,,22.0,3.0,,71.715,57.596000000000004,,,Carry,,,,,394933.0,72.24,52.29200000000001,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417457625.0,286.0,22.0,5.0,296.0,72.24,52.29200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthZ', 'RightFoot', 'RelatedEventId', 'BlockedX', 'OutOfBoxCentre', 'BlockedY', 'Zone', 'OppositeRelatedEvent', 'RegularPlay', 'LowLeft', 'StandingSave', 'Assisted', 'GoalMouthY']","[91, 9, 10, 2, 3, 12]",True,394933.0,,,285.0,296364.0,99.0,52.2,1.3,54.2,True,,,8.0,Matheus Nunes,,Portimonense,Sporting
2417457663.0,124.0,22.0,6.0,1463.0,2.8350000000000004,33.11600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['DivingSave', 'OppositeRelatedEvent', 'Hands', 'Zone', 'KeeperSaveObox']","[91, 113, 83, 77, 79, 82]",True,310029.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417457661.0,123.0,22.0,6.0,1463.0,2.8350000000000004,33.11600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['DivingSave'],[93],False,310029.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417457821.0,125.0,22.0,24.0,1463.0,10.5,31.96,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Longball', 'PassEndX', 'Zone', 'Length']","[91, 118, 120, 128, 36, 38, 216, 218]",True,310029.0,50.82,2.5160000000000005,,,,,,,,,,,,True,Portimonense,Sporting
2417457815.0,287.0,22.0,25.0,296.0,55.230000000000004,65.688,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,283978.0,,,,,,,,,,,,2.0,Matheus Reis,,Portimonense,Sporting
2417457825.0,126.0,22.0,25.0,1463.0,49.77,2.3120000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,302332.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417457823.0,288.0,22.0,25.0,296.0,56.28,65.89200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 120, 29, 139, 36, 38, 216, 218]",True,283978.0,63.0,63.988,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417457849.0,127.0,22.0,27.0,1463.0,29.400000000000002,8.024000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,308886.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417457853.0,289.0,22.0,28.0,296.0,65.52,63.85200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,279177.0,,,,,,,,,,,,23.0,Marcus Edwards,,Portimonense,Sporting
2417457877.0,290.0,22.0,29.0,296.0,66.045,65.89200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,296364.0,,,,,,,,,,,,11.0,Nuno Santos,,Portimonense,Sporting
2417457907.0,291.0,22.0,32.0,296.0,66.045,65.89200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,296364.0,48.089999999999996,55.964,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417457915.0,292.0,22.0,33.0,296.0,48.089999999999996,55.964,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,71268.0,55.964999999999996,52.156000000000006,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417457973.0,293.0,22.0,34.0,296.0,55.964999999999996,52.156000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,322774.0,52.080000000000005,32.368,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
,,22.0,34.0,,52.080000000000005,32.368,,,Carry,,,,,395992.0,68.46000000000001,33.184,,,,,,,,,,25.0,Gonçalo Inácio,True,Portimonense,Sporting
2417457997.0,294.0,22.0,40.0,296.0,68.46000000000001,33.184,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395992.0,91.875,11.764000000000001,,,,,,,,,,25.0,Gonçalo Inácio,True,Portimonense,Sporting
,,22.0,40.0,,91.875,11.764000000000001,,,Carry,,,,,362352.0,94.605,11.356,,,,,,,,,,24.0,Pedro Porro,False,Portimonense,Sporting
2417458009.0,295.0,22.0,43.0,296.0,94.605,11.356,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Chipped', 'Cross', 'RightFoot']","[91, 137, 124, 126, 36, 37, 217, 218]",True,362352.0,97.23,35.088,,,,,,,,,,24.0,Pedro Porro,True,Portimonense,Sporting
2417458021.0,128.0,22.0,44.0,1463.0,11.13,36.04,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX', 'Head']","[91, 94, 95, 57, 215]",True,360107.0,29.82,31.96,,,,,,,,,,,,,Portimonense,Sporting
2417458055.0,296.0,22.0,45.0,296.0,82.005,38.89600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,394933.0,,,,,,,,,,,,8.0,Matheus Nunes,,Portimonense,Sporting
2417458099.0,129.0,22.0,46.0,1463.0,26.040000000000003,35.428000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,302332.0,49.875,44.47200000000001,,,,,,,,,,,,False,Portimonense,Sporting
2417458103.0,130.0,22.0,47.0,1463.0,49.875,44.47200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,130506.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417458181.0,131.0,22.0,57.0,1463.0,85.47000000000001,45.15200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'Offensive', 'OppositeRelatedEvent']","[91, 63]",True,130506.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417458191.0,297.0,22.0,57.0,296.0,19.53,22.848000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Foul']",[64],False,71268.0,,,,,,,,,,,,4.0,Sebastián Coates,,Portimonense,Sporting
2417458915.0,133.0,24.0,19.0,1463.0,85.155,44.608,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['RightFoot', 'GoalMouthZ', 'OutOfBoxCentre', 'DirectFreekick', 'GoalMouthY', 'Zone', 'StandingSave', 'LowRight']","[91, 24, 9, 10, 2, 5, 12, 18, 21, 25]",True,116103.0,,,,,,,8.9,47.4,True,True,,,,,Portimonense,Sporting
2417459395.0,298.0,25.0,19.0,296.0,52.605000000000004,34.068000000000005,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,342699.0,38.43,36.924,,,,,,,,,,7.0,Bruno Tabata,False,Portimonense,Sporting
2417459453.0,299.0,25.0,22.0,296.0,38.43,37.536,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,41.580000000000005,51.408,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
,,25.0,22.0,,41.580000000000005,51.408,,,Carry,,,,,283978.0,44.94,53.720000000000006,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417459459.0,300.0,25.0,27.0,296.0,44.94,53.720000000000006,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,55.545,54.33200000000001,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417459483.0,301.0,25.0,27.0,296.0,55.545,54.33200000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,394933.0,53.760000000000005,49.844,,,,,,,,,,8.0,Matheus Nunes,False,Portimonense,Sporting
2417459497.0,302.0,25.0,29.0,296.0,53.760000000000005,49.844,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,322774.0,45.99,54.53600000000001,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417459527.0,303.0,25.0,31.0,296.0,45.99,54.53600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,283978.0,40.214999999999996,40.93600000000001,,,,,,,,,,2.0,Matheus Reis,False,Portimonense,Sporting
2417459549.0,304.0,25.0,33.0,296.0,39.480000000000004,40.732,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,71268.0,47.355000000000004,14.008000000000003,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417459579.0,305.0,25.0,35.0,296.0,47.355000000000004,14.008000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,395992.0,49.245,24.684,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,25.0,35.0,,49.245,24.684,,,Carry,,,,,322774.0,56.28,20.468000000000004,,,,,,,,,,6.0,João Palhinha,True,Portimonense,Sporting
2417459597.0,306.0,25.0,39.0,296.0,56.28,20.468000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,322774.0,59.535000000000004,4.352,,,,,,,,,,6.0,João Palhinha,False,Portimonense,Sporting
2417459661.0,307.0,25.0,41.0,296.0,59.325,4.216,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,279177.0,49.14,32.504,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
,,25.0,41.0,,49.14,32.504,,,Carry,,,,,71268.0,61.635000000000005,47.736000000000004,,,,,,,,,,4.0,Sebastián Coates,True,Portimonense,Sporting
2417459669.0,308.0,25.0,49.0,296.0,61.635000000000005,47.736000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,71268.0,80.64,66.096,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417459681.0,309.0,25.0,50.0,296.0,80.64,66.096,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,296364.0,94.815,55.556000000000004,,,,,,,,,,11.0,Nuno Santos,True,Portimonense,Sporting
,,25.0,50.0,,94.815,55.556000000000004,,,Carry,,,,,344378.0,103.635,48.484,,,,,,,,,,28.0,Pote,True,Portimonense,Sporting
2417459691.0,134.0,25.0,52.0,1463.0,8.4,16.116,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,360107.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417459693.0,310.0,25.0,52.0,296.0,96.60000000000001,51.884,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[91, 54]",True,344378.0,,,,,,,,,,,,28.0,Pote,,Portimonense,Sporting
2417459699.0,311.0,25.0,54.0,296.0,103.635,48.484,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 120, 29, 35, 38, 217, 218]",True,344378.0,100.065,45.288,,,,,,,,,,28.0,Pote,False,Portimonense,Sporting
2417459697.0,135.0,25.0,54.0,1463.0,5.670000000000001,22.712,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,422208.0,,,,,,,,,,,,,,,Portimonense,Sporting
