id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,firstName,lastName,name,homeTeam,awayTeam,round
2339028327,Miss,9765,738724,Lucas Fernandes,82.82281897133113,37.20250058174133,79,,False,False,,,39.629047619999994,0.2696842092,0.057948887000000004,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.04790938492717891, 'zoomRatio': 0.6715167920359508}",Lucas,Fernandes,Portimonense,Benfica,Portimonense,8
2339029075,AttemptSaved,9772,566467,Gil Dias,81.47135750553443,44.351083867087134,80,,True,True,86.78235294080001,42.235,32.856249999999996,1.2199999940000001,0.04217413,,LeftFoot,FromCorner,SecondHalf,False,"{'x': 1.3025793650793662, 'y': 0.32275132116402117, 'zoomRatio': 1}",Gil,Dias,Benfica,Benfica,Portimonense,8
2339029159,Miss,9772,699694,Lucas Verissimo,92.30000305175781,37.684,80,,False,False,,,28.707142856,0.6228421022,0.027025998,,Header,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.11767597070063686, 'zoomRatio': 0.7141700403316238}",Lucas,Verissimo,Benfica,Benfica,Portimonense,8
2339030537,Miss,9772,47394,Adel Taarabt,85.49411437024823,27.02619175846489,82,,False,False,,,39.292857143999996,3.3768275888,0.053927034000000006,,RightFoot,FromCorner,SecondHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.6379971151550888, 'zoomRatio': 0.7141700403316238}",Adel,Taarabt,Benfica,Benfica,Portimonense,8
2339031251,AttemptSaved,9772,174321,Nicolas Otamendi,100.25862069,39.88118983576756,84,,True,True,104.71551724140001,35.75375,35.448750000000004,1.2199999940000001,0.27025586,,RightFoot,FromCorner,SecondHalf,False,"{'x': 0.6167328042328032, 'y': 0.32275132116402117, 'zoomRatio': 1}",Nicolas,Otamendi,Benfica,Benfica,Portimonense,8
2339031757,AttemptSaved,9772,699694,Lucas Verissimo,93.19999694824219,33.00875058174133,85,,True,True,94.7719298231,33.31375,35.3725,1.2199999940000001,0.027764082000000002,,Header,RegularPlay,SecondHalf,False,"{'x': 0.6369047619047613, 'y': 0.32275132116402117, 'zoomRatio': 1}",Lucas,Verissimo,Benfica,Benfica,Portimonense,8
2339033055,Miss,9772,477023,Rafa Silva,94.9649122793,31.86500058174133,87,,False,False,,,30.72125,4.4630344888,0.07216799,,Header,RegularPlay,SecondHalf,False,"{'x': 1.4975379657274726, 'y': 0.6772486772486772, 'zoomRatio': 0.5736007656728462}",Rafa,Silva,Benfica,Benfica,Portimonense,8
2339037363,AttemptSaved,9772,940087,Goncalo Ramos,103.38793392850828,24.069299902343566,90,4.0,True,True,103.6724137932,25.7071875,33.31375,1.2199999940000001,0.07948014,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.1815476190476193, 'y': 0.32275132116402117, 'zoomRatio': 1}",Goncalo,Ramos,Benfica,Benfica,Portimonense,8
2339037837,AttemptSaved,9772,950561,Darwin Nunez,90.80000305175781,39.460951740767555,90,5.0,True,True,98.14912280659999,36.51625,33.161249999999995,1.2199999940000001,0.03186634,,Header,FromCorner,SecondHalf,False,"{'x': 1.2218915343915355, 'y': 0.32275132116402117, 'zoomRatio': 1}",Darwin,Nunez,Benfica,Benfica,Portimonense,8
2339038029,Post,9772,174321,Nicolas Otamendi,90.5999984741211,23.438725584556433,90,5.0,False,True,,,30.291999999999998,2.3179999886000004,0.08432782,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.9809523809523806, 'y': 0.6132275102116402, 'zoomRatio': 1}",Nicolas,Otamendi,Benfica,Benfica,Portimonense,8
2339038939,AttemptSaved,9772,566467,Gil Dias,89.80000305175781,36.2875,90,7.0,True,True,93.9,35.0675,31.7125,1.2199999940000001,0.053489298,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.6051587301587305, 'y': 0.32275132116402117, 'zoomRatio': 1}",Gil,Dias,Benfica,Benfica,Portimonense,8
2338949953,AttemptSaved,9764,586719,Murilo,76.62864421533112,24.897813382148744,5,,True,True,81.5839805832,25.880625000000002,32.3225,1.2199999940000001,0.022421837000000003,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.4437830687830693, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Murilo,Gil Vicente,Estoril,Gil Vicente,8
2338949999,AttemptSaved,9764,1082941,Samuel Dias Lino,83.38592576733113,46.66318257172574,5,,True,True,91.9,42.4084375,35.0675,1.2199999940000001,0.046515047999999996,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.7175925925925919, 'y': 0.32275132116402117, 'zoomRatio': 1}",Samuel Dias,Lino,Gil Vicente,Estoril,Gil Vicente,8
2338956121,Goal,7842,159598,Rui Fonte,97.7631593665393,37.20250058174133,11,,False,True,,,36.745000000000005,1.3034736778000002,0.13935092,0.6933,Header,RegularPlay,FirstHalf,False,"{'x': 0.2738095238095226, 'y': 0.34483430629629636, 'zoomRatio': 1}",Rui,Fonte,Estoril,Estoril,Gil Vicente,8
2338965769,AttemptSaved,9764,816001,Carvalho,86.352941176,36.13499941825867,20,,True,True,97.4736842099,35.75375,35.525000000000006,1.2199999940000001,0.079817116,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.5965608465608451, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Carvalho,Gil Vicente,Estoril,Gil Vicente,8
2338966515,Miss,9764,164323,Ruben Fernandes,96.60526021232141,35.601248836517335,21,,False,False,100.3534482762,49.7459872591,67.5408530803,0.802631575,0.09721166,,Header,FromCorner,FirstHalf,False,"{'x': 0, 'y': 0.023929969016543005, 'zoomRatio': 0.11269838578495067}",Ruben,Fernandes,Gil Vicente,Estoril,Gil Vicente,8
2338969163,AttemptSaved,9764,1082941,Samuel Dias Lino,98.3421052628,21.897323775412865,23,,False,True,104.1465517242,32.24625,34.915000000000006,1.7079999916000002,0.09093794,0.1192,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.7579365079365064, 'y': 0.45185184962962965, 'zoomRatio': 1}",Samuel Dias,Lino,Gil Vicente,Estoril,Gil Vicente,8
2338969567,AttemptSaved,9764,671855,Fran,96.70175732977859,32.01750116348266,24,,False,True,103.19827586219999,34.0,33.77125,1.1365263102,0.1053046,0.0241,Header,FromCorner,FirstHalf,False,"{'x': 1.0605158730158726, 'y': 0.30066833603174603, 'zoomRatio': 1}",,Fran,Gil Vicente,Estoril,Gil Vicente,8
2338970287,AttemptSaved,9764,586719,Murilo,78.99369104006556,36.74499883651734,25,,True,True,82.93543689360001,36.745000000000005,36.821250000000006,1.2199999940000001,0.040903747000000004,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.2536375661375645, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Murilo,Gil Vicente,Estoril,Gil Vicente,8
2338971277,Miss,9764,586719,Murilo,90.9000015258789,18.183948512056432,26,,False,False,,,42.46625,0.44305262940000006,0.05716759,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.052331626091835226, 'zoomRatio': 0.446478665288646}",,Murilo,Gil Vicente,Estoril,Gil Vicente,8
2338971869,Miss,7842,522640,Chico Geraldes,96.2193011892786,31.40749883651733,27,,False,False,,,34.99125,4.7063448344,0.05406204,,Header,RegularPlay,FirstHalf,False,"{'x': 0.8573579338224719, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",Chico,Geraldes,Estoril,Estoril,Gil Vicente,8
2338974811,AttemptSaved,9764,387439,Pedrinho,77.64222957426887,35.677500581741334,31,,False,True,103.103448276,35.3725,35.60125,1.3805263090000002,0.054837257,0.1242,RightFoot,FreeKick,FirstHalf,False,"{'x': 0.5763888888888888, 'y': 0.3652186002645503, 'zoomRatio': 1}",,Pedrinho,Gil Vicente,Estoril,Gil Vicente,8
2338983597,AttemptSaved,9764,1082941,Samuel Dias Lino,87.85588399087588,39.460951740767555,39,,True,True,89.3,38.956666668,34.533750000000005,1.2199999940000001,0.11086085400000001,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.8587962962962951, 'y': 0.32275132116402117, 'zoomRatio': 1}",Samuel Dias,Lino,Gil Vicente,Estoril,Gil Vicente,8
2338983893,AttemptSaved,7842,689051,Arthur,92.9000015258789,49.045349247012865,39,,True,True,97.2807017537,44.5612738809,36.66875,1.2199999940000001,0.052973002000000005,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.29398148148148073, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Arthur,Estoril,Estoril,Gil Vicente,8
2338986209,AttemptSaved,9764,606198,Talocha,77.4169902928,48.484842899874266,42,,False,True,102.25000000019999,36.36375,34.4575,0.2439999988,0.031626135,0.0264,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.8789682539682532, 'y': 0.06455026423280423, 'zoomRatio': 1}",,Talocha,Gil Vicente,Estoril,Gil Vicente,8
2338987211,Goal,9764,1082941,Samuel Dias Lino,89.69999694824219,44.56127174272574,42,,False,True,,,37.2025,0.160526315,0.06368214,0.2948,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.15277777777777768, 'y': 0.042467279100529096, 'zoomRatio': 1}",Samuel Dias,Lino,Gil Vicente,Estoril,Gil Vicente,8
2338992127,Goal,7842,1080684,Andre Franco,94.0,34.0,45,2.0,False,True,,,31.254999999999995,0.28252631440000003,0.7884,0.9912,LeftFoot,Penalty,FirstHalf,False,"{'x': 1.7261904761904774, 'y': 0.07474241121693122, 'zoomRatio': 1}",Andre,Franco,Estoril,Estoril,Gil Vicente,8
2339007063,AttemptSaved,9764,586719,Murilo,78.20533637026887,34.99124941825867,47,,True,True,88.8,34.68625,34.1525,1.2199999940000001,0.041017026,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Murilo,Gil Vicente,Estoril,Gil Vicente,8
2339008905,AttemptSaved,9764,1082941,Samuel Dias Lino,91.0999984741211,42.003750441074374,50,,True,True,92.7,41.3678125,35.0675,1.2199999940000001,0.06937137,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.7175925925925919, 'y': 0.32275132116402117, 'zoomRatio': 1}",Samuel Dias,Lino,Gil Vicente,Estoril,Gil Vicente,8
2339009299,Goal,9764,671855,Fran,96.0263143160607,32.322499418258666,50,,False,True,,,31.4075,0.1219999994,0.14521715,0.3589,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.6858465608465611, 'y': 0.032275132116402115, 'zoomRatio': 1}",,Fran,Gil Vicente,Estoril,Gil Vicente,8
2339012993,AttemptSaved,9764,1132158,Ze Carlos,88.5999984741211,25.12906205892563,54,,False,True,102.9137931036,32.779999999999994,33.466249999999995,1.6245263078,0.053715914000000003,0.0495,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.141203703703705, 'y': 0.42976886449735446, 'zoomRatio': 1}",Ze,Carlos,Gil Vicente,Estoril,Gil Vicente,8
2339013125,Miss,9764,1082941,Samuel Dias Lino,92.0,31.40749883651733,55,,False,False,,,33.00875,4.7063448344,0.013648361000000001,,Header,RegularPlay,SecondHalf,False,"{'x': 1.142642066177528, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",Samuel Dias,Lino,Gil Vicente,Estoril,Gil Vicente,8
2339016535,AttemptSaved,7842,917008,Romario,81.47135750553443,26.57437455892563,59,,False,True,104.1465517242,33.695,34.22875,1.3805263090000002,0.036717325,0.0256,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9394841269841275, 'y': 0.3652186002645503, 'zoomRatio': 1}",,Romario,Estoril,Estoril,Gil Vicente,8
2339017217,Miss,7842,1127007,Francisco Oliveira,89.5,18.113885886843565,60,,False,False,,,26.2853125,1.6951578864,0.047498673,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.21973124464211943, 'zoomRatio': 0.4899744804958078}",Francisco,Oliveira,Estoril,Estoril,Gil Vicente,8
2339018487,Miss,7842,632709,Joao Gamboa,76.40339634153443,32.62750058174133,62,,False,False,,,34.838750000000005,5.5492413888000005,0.02314344,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.8976360391910853, 'y': 0.6772486772486772, 'zoomRatio': 0.46132431816118724}",Joao,Gamboa,Estoril,Estoril,Gil Vicente,8
2339019323,AttemptSaved,9764,586719,Murilo,96.9912265970607,23.018344487843564,64,,False,True,101.9655172416,29.211428570000002,31.865,0.28252631440000003,0.32664347,0.4176,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.5648148148148162, 'y': 0.07474241121693122, 'zoomRatio': 1}",,Murilo,Gil Vicente,Estoril,Gil Vicente,8
2339037805,AttemptSaved,9764,816001,Carvalho,99.97413503749173,40.721666025767554,68,,True,True,101.3965517244,39.292857143999996,36.36375,1.2199999940000001,0.16091612,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.37466931216931143, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Carvalho,Gil Vicente,Estoril,Gil Vicente,8
2339022909,Miss,9764,816001,Carvalho,82.25971217533113,22.03745169855643,71,,False,False,,,28.707142856,6.027172424800001,0.052460015,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.5947366770014308, 'y': 0.6772486772486772, 'zoomRatio': 0.42474311660080777}",,Carvalho,Gil Vicente,Estoril,Gil Vicente,8
2339025629,AttemptSaved,9764,671855,Fran,100.06896841150827,40.80571556846489,75,,True,True,103.6724137932,37.27875,35.90625,1.2199999940000001,0.34620166,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.49570105820105825, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Fran,Gil Vicente,Estoril,Gil Vicente,8
2339025657,AttemptSaved,9764,1173576,Matheus Bueno,95.2543889082786,46.032613599374265,75,,True,True,100.1637931038,41.483437499999994,36.440000000000005,1.2199999940000001,0.16575441,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.3544973544973533, 'y': 0.32275132116402117, 'zoomRatio': 1}",Matheus,Bueno,Gil Vicente,Estoril,Gil Vicente,8
2339026831,AttemptSaved,7842,929680,André Clovis,85.38676306712412,31.026248836517333,77,,True,True,87.963235294,31.559999999999995,35.0675,1.2199999940000001,0.059385895999999994,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.7175925925925919, 'y': 0.32275132116402117, 'zoomRatio': 1}",André,Clovis,Estoril,Estoril,Gil Vicente,8
2339026867,AttemptSaved,7842,725737,Carles Soria,84.51213935933113,16.432356154556434,77,,True,True,89.6,20.145732487,32.39875,1.2199999940000001,0.039201975,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.4236111111111112, 'y': 0.32275132116402117, 'zoomRatio': 1}",Carles,Soria,Estoril,Estoril,Gil Vicente,8
2339027189,Miss,7842,929680,André Clovis,101.39654883049172,26.57437455892563,77,,False,False,,,35.0675,4.8280000072,0.09446579,,Header,FromCorner,SecondHalf,False,"{'x': 0.8502562216477196, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",André,Clovis,Estoril,Estoril,Gil Vicente,8
2339030255,Miss,7842,1052464,Bruno Lourenco,89.0,18.604330945128215,83,,False,False,,,40.30142857199999,0.3595789456,0.031444192,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.05706308363118909, 'zoomRatio': 0.5998639763681837}",Bruno,Lourenco,Estoril,Estoril,Gil Vicente,8
2339032969,AttemptSaved,7842,953960,Lucas Africo,79.44417819533112,21.757198524987132,87,,True,True,87.31911764680001,25.186875,34.07625,1.2199999940000001,0.050958008,,LeftFoot,FreeKick,SecondHalf,False,"{'x': 0.9798280423280419, 'y': 0.32275132116402117, 'zoomRatio': 1}",Lucas,Africo,Estoril,Estoril,Gil Vicente,8
2339033083,AttemptSaved,7842,955808,Rosier Loreintz,89.4000015258789,37.659999418258664,87,,False,True,102.629310345,32.6275,33.00875,0.8925263114,0.06971222,0.0419,LeftFoot,SetPiece,SecondHalf,False,"{'x': 1.26223544973545, 'y': 0.2361180717989418, 'zoomRatio': 1}",Rosier,Loreintz,Estoril,Estoril,Gil Vicente,8
2339033391,Post,7842,929680,André Clovis,93.0999984741211,47.64407536101287,88,,False,True,,,30.267999999999997,0.5265263132,0.060213237999999995,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.987301587301587, 'y': 0.13929267544973545, 'zoomRatio': 1}",André,Clovis,Estoril,Estoril,Gil Vicente,8
2339044167,Miss,7842,917008,Romario,94.9649122793,34.22874941825867,88,,False,False,98.0526315785,53.249171974099994,67.4752606632,0.6228421022,0.07257527,,Header,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.01860604189065217, 'zoomRatio': 0.11291921033957554}",,Romario,Estoril,Estoril,Gil Vicente,8
2339069661,Miss,10264,824635,Diogo Leite,80.11990463206556,29.127382233464893,11,,False,False,,,27.950714285,1.0723157842,0.072948635,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.17726320671894408, 'zoomRatio': 0.6248671625192037}",Diogo,Leite,Braga,Braga,Boavista,8
2339070677,Goal,8613,709796,Petar Musa,97.2807032260393,33.313748836517334,12,,False,True,,,35.220000000000006,1.1365263102,0.37746543,0.5702,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.6772486772486757, 'y': 0.30066833603174603, 'zoomRatio': 1}",Petar,Musa,Boavista,Braga,Boavista,8
2339072049,Miss,8613,618933,Yusupha Njie,93.4000015258789,49.74598619001287,14,,False,False,104.1465517242,39.292857143999996,39.040714287,0.44305262940000006,0.06705895,,RightFoot,ThrowInSetPiece,FirstHalf,False,"{'x': 0, 'y': 0.08789481096808693, 'zoomRatio': 0.7498937223537185}",Yusupha,Njie,Boavista,Braga,Boavista,8
2339072493,AttemptSaved,10264,40956,Andre Castro,96.0263143160607,24.349553075912866,15,,True,True,98.535087719,28.707142856,37.431250000000006,0.802631575,0.118561566,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.09226190476190332, 'y': 0.2123363955026455, 'zoomRatio': 1}",Andre,Castro,Braga,Braga,Boavista,8
2339073271,AttemptSaved,10264,40956,Andre Castro,92.0,31.40749883651733,16,,False,True,104.1465517242,32.474999999999994,32.70374999999999,1.0979999946,0.18077451,0.0715,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3429232804232825, 'y': 0.29047618904761907, 'zoomRatio': 1}",Andre,Castro,Braga,Braga,Boavista,8
2339077891,Goal,10264,361321,Iuri Medeiros,96.8947368413,32.322499418258666,25,,False,True,,,35.60125,1.5474736766000001,0.40120637,0.8127,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.5763888888888888, 'y': 0.40938457052910054, 'zoomRatio': 1}",Iuri,Medeiros,Braga,Braga,Boavista,8
2339078811,AttemptSaved,10264,40956,Andre Castro,94.0964897540607,35.98249883651734,28,,False,True,103.577586207,34.305,34.22875,1.4639999928,0.053338557,0.0325,Header,RegularPlay,FirstHalf,False,"{'x': 0.9394841269841275, 'y': 0.38730158539682535, 'zoomRatio': 1}",Andre,Castro,Braga,Braga,Boavista,8
2339080485,AttemptSaved,8613,280977,Tiago Ilori,74.82669559426887,25.88062411785126,31,,True,True,84.06165048560001,29.211428570000002,37.12625,0.9824210478000001,0.02183941,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.1729497354497358, 'y': 0.2598997480952381, 'zoomRatio': 1}",Tiago,Ilori,Boavista,Braga,Boavista,8
2339081789,Miss,10264,432591,Ricardo Horta,92.5,35.525000000000006,34,,False,False,,,37.756,5.7925517344,0.2665177,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.5608591604560755, 'y': 0.6772486772486772, 'zoomRatio': 0.4419468512981988}",Ricardo,Horta,Braga,Braga,Boavista,8
2339089671,Miss,10264,432591,Ricardo Horta,80.23252427279999,44.0708280208,45,0.0,False,False,,,25.302500000000002,6.270482770400001,0.050711572,,RightFoot,FreeKick,FirstHalf,False,"{'x': 1.9393806802525693, 'y': 0.6772486772486772, 'zoomRatio': 0.4082620260252617}",Ricardo,Horta,Braga,Braga,Boavista,8
2339103929,Miss,8613,607337,Marcelo Djalo,93.0,37.744,50,,False,False,,,35.75375,5.7925517344,0.10830718,,LeftFoot,SetPiece,SecondHalf,False,"{'x': 0.794956536914229, 'y': 0.6772486772486772, 'zoomRatio': 0.4419468512981988}",Marcelo,Djalo,Boavista,Braga,Boavista,8
2339105349,Goal,10264,432591,Ricardo Horta,98.5350847743214,22.597960718412867,52,,False,True,,,35.83,0.0385263156,0.25874436,0.2754,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.5158730158730164, 'y': 0.010192146984126984, 'zoomRatio': 1}",Ricardo,Horta,Braga,Braga,Boavista,8
2339109475,AttemptSaved,10264,675095,Mario Gonzalez,93.30000305175781,29.127382233464893,58,,False,True,100.8275862072,32.6275,35.90625,0.28252631440000003,0.24082223,0.2002,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.49570105820105825, 'y': 0.07474241121693122, 'zoomRatio': 1}",Mario,Gonzalez,Braga,Braga,Boavista,8
2339112675,AttemptSaved,10264,776972,Wenderson Galeno,92.69999694824219,54.750333747521715,64,,False,True,104.051724138,35.525000000000006,34.533750000000005,0.44947368200000004,0.051637292,0.0265,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.8587962962962951, 'y': 0.11890838148148149, 'zoomRatio': 1}",Wenderson,Galeno,Braga,Braga,Boavista,8
2339113559,Miss,10264,361321,Iuri Medeiros,85.38676306712412,33.92375116348266,66,,False,False,,,27.362380952,1.60526315,0.06187129,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.24184321793575747, 'zoomRatio': 0.5694813113956819}",Iuri,Medeiros,Braga,Braga,Boavista,8
2339115333,AttemptSaved,10264,776972,Wenderson Galeno,94.9649122793,47.5740127358,73,,False,True,103.2931034484,37.696,32.0175,0.0834736838,0.1044493,0.2734,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.5244708994709, 'y': 0.02208298513227513, 'zoomRatio': 1}",Wenderson,Galeno,Braga,Braga,Boavista,8
2339119913,Miss,8613,643232,Kenji Gorré,77.64222957426887,36.89749941825867,87,,False,False,,,28.118809523000003,6.1488275976,0.049862742,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.6477703932942296, 'y': 0.6772486772486772, 'zoomRatio': 0.41633953129523665}",Kenji,Gorré,Boavista,Braga,Boavista,8
2339120241,Miss,8613,1282144,Pedro Malheiro,79.44417819533112,36.2875,88,,False,False,,,28.791190475,0.44305262940000006,0.05169812,,LeftFoot,FastBreak,SecondHalf,False,"{'x': 2, 'y': 0.08505832806393514, 'zoomRatio': 0.725693650700349}",Pedro,Malheiro,Boavista,Braga,Boavista,8
2339120637,Goal,8613,618933,Yusupha Njie,80.90825070953443,24.069299902343566,89,,False,True,,,30.568749999999998,1.4639999928,0.06665757,0.3839,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.9077380952380967, 'y': 0.38730158539682535, 'zoomRatio': 1}",Yusupha,Njie,Boavista,Braga,Boavista,8
2339123159,AttemptSaved,10264,919374,Francisco Moura,93.4000015258789,35.143750000000004,90,4.0,False,True,104.051724138,35.6775,36.51625,0.44947368200000004,0.04630068,0.2007,Header,RegularPlay,SecondHalf,False,"{'x': 0.33432539682539697, 'y': 0.11890838148148149, 'zoomRatio': 1}",Francisco,Moura,Braga,Braga,Boavista,8
2334218023,AttemptSaved,9768,361377,Paulinho,91.80000305175781,24.489680999056432,7,,True,True,94.7719298231,25.765,31.1025,1.2199999940000001,0.04570529,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.7665343915343916, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Paulinho,Sporting,Sporting,Maritimo,7
2334229311,Miss,9768,524434,Joao Palhinha,78.65582352553443,30.316,19,,False,False,,,27.782619046999997,6.7571034616,0.023428172,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.623153552450317, 'y': 0.6772486772486772, 'zoomRatio': 0.3788605597869332}",Joao,Palhinha,Sporting,Sporting,Maritimo,7
2334230003,Miss,10212,737814,Xadas,76.8538834968,27.194284431535113,20,,False,False,,,33.161249999999995,3.3768275888,0.032984704,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.1682177467177683, 'y': 0.6772486772486772, 'zoomRatio': 0.7581079971304456}",,Xadas,Maritimo,Sporting,Maritimo,7
2334231901,AttemptSaved,9768,554283,Nuno Santos,93.4000015258789,31.86500058174133,22,,False,True,104.3362068966,32.779999999999994,31.254999999999995,1.5474736766000001,0.14727288,0.367,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.7261904761904774, 'y': 0.40938457052910054, 'zoomRatio': 1}",Nuno,Santos,Sporting,Sporting,Maritimo,7
2334232305,AttemptSaved,9768,554283,Nuno Santos,85.81617647,47.08356901387427,23,,True,True,94.7719298231,40.217380953,30.492499999999996,0.44305262940000006,0.024519502999999998,,LeftFoot,FromCorner,FirstHalf,False,"{'x': 1.9279100529100548, 'y': 0.11720969031746033, 'zoomRatio': 1}",Nuno,Santos,Sporting,Sporting,Maritimo,7
2334233327,AttemptSaved,9768,361377,Paulinho,101.11207041275414,28.118810164232446,24,,True,True,101.8706896554,29.043333332,36.21125,0.0898947364,0.093004495,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.41501322751322767, 'y': 0.023781676296296295, 'zoomRatio': 1}",,Paulinho,Sporting,Sporting,Maritimo,7
2334234521,Post,9768,554283,Nuno Santos,95.73684504877859,24.897813382148744,25,,False,True,,,34.7625,2.515,0.17523602,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.7982804232804226, 'y': 0.6653439153439153, 'zoomRatio': 1}",Nuno,Santos,Sporting,Sporting,Maritimo,7
2334238143,Miss,9768,361377,Paulinho,94.9649122793,34.07624883651734,31,,False,False,102.25000000019999,1.311848342,0.19677725129999998,0.1797894728,0.08455843,,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.005318708045578712, 'zoomRatio': 0.11182365740986551}",,Paulinho,Sporting,Sporting,Maritimo,7
2334242703,Miss,9768,554283,Nuno Santos,103.29310055449173,42.63968705892563,36,,False,False,103.9568965518,31.636249999999997,12.3313744148,0.1797894728,0.5771970000000001,,LeftFoot,SetPiece,FirstHalf,False,"{'x': 2, 'y': 0.008297225502054867, 'zoomRatio': 0.17444576653637867}",Nuno,Santos,Sporting,Sporting,Maritimo,7
2334243063,AttemptSaved,9768,282473,Zouhair Feddal,95.73684504877859,39.208809525,36,,True,True,96.8947368413,38.368333335,33.466249999999995,1.2199999940000001,0.03864032,,Header,FromCorner,FirstHalf,False,"{'x': 1.141203703703705, 'y': 0.32275132116402117, 'zoomRatio': 1}",Zouhair,Feddal,Sporting,Sporting,Maritimo,7
2334255209,AttemptSaved,9768,554283,Nuno Santos,97.0877163528214,39.88118983576756,36,,False,True,98.24561403470001,39.124761905999996,35.6775,0.3274736826,0.038512199999999996,0.4166,LeftFoot,SetPiece,FirstHalf,False,"{'x': 0.5562169312169307, 'y': 0.08663324936507935, 'zoomRatio': 1}",Nuno,Santos,Sporting,Sporting,Maritimo,7
2334246861,AttemptSaved,9768,240054,Pablo Sarabia,85.70882516687588,33.77125058174133,41,,False,True,104.4310344828,33.8475,34.07625,2.2345263048,0.057672024,0.053,LeftFoot,FromCorner,FirstHalf,False,"{'x': 0.9798280423280419, 'y': 0.5911445250793651, 'zoomRatio': 1}",Pablo,Sarabia,Sporting,Sporting,Maritimo,7
