id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam
2373933295.0,668.0,54.0,0.0,299.0,17.430000000000003,51.136,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,376916.0,27.195,64.60000000000001,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
2373933347.0,669.0,54.0,2.0,299.0,27.72,64.668,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,107252.0,30.345,49.776,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,54.0,2.0,,30.345,49.776,,,Carry,,,,,125476.0,48.93000000000001,47.53200000000001,,,,,,,,,,,20.0,João Mário,True,Benfica,Moreirense
2373933387.0,670.0,54.0,6.0,299.0,48.93000000000001,47.53200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,125476.0,64.05,57.324000000000005,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373933419.0,671.0,54.0,12.0,299.0,64.155,56.236000000000004,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'ShotAssist', 'Length', 'PassEndX', 'Chipped', 'Angle', 'IntentionalAssist', 'PassEndY', 'Longball', 'KeyPass']","[91, 119, 117, 123, 124, 127, 205, 39, 46, 36, 38, 217, 218]",True,407139.0,95.13,48.144,,,,,,,,,,,55.0,Paulo Bernardo,True,Benfica,Moreirense
,,54.0,12.0,,95.13,48.144,,,Carry,,,,,74016.0,94.71000000000001,44.540000000000006,,,,,,,,,,,14.0,Haris Seferovic,False,Benfica,Moreirense
2373933423.0,672.0,54.0,14.0,299.0,94.71000000000001,44.540000000000006,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['RegularPlay', 'Assisted', 'RelatedEventId', 'GoalMouthY', 'LeftFoot', 'GoalMouthZ', 'BoxLeft', 'MissHigh', 'Zone', 'IntentionalAssist']","[91, 7, 90, 10, 1, 3, 13]",True,74016.0,,,,,100.0,55.5,True,671.0,407139.0,,,,14.0,Haris Seferovic,,Benfica,Moreirense
2373933719.0,400.0,54.0,42.0,108.0,5.25,33.11600000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['GoalKick', 'PassEndY', 'Zone', 'Longball', 'Length', 'PassEndX', 'MissHigh', 'Angle']","[91, 119, 117, 127, 36, 38, 216, 218]",True,408374.0,67.62,29.580000000000002,,,,,,,,,,,,,True,Benfica,Moreirense
2373933739.0,401.0,54.0,43.0,108.0,67.62,29.648000000000003,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'HeadPass', 'Zone', 'Angle']","[91, 120, 29, 139, 36, 37, 217, 218]",True,135347.0,74.34,29.716000000000005,,,,,,,,,,,,,False,Benfica,Moreirense
2373933717.0,674.0,54.0,44.0,299.0,33.915,42.84,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,376916.0,,,,,,,,,,,,,91.0,Morato,,Benfica,Moreirense
2373933757.0,675.0,54.0,44.0,299.0,33.915,42.84,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,376916.0,38.85,36.516000000000005,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
2373933807.0,676.0,54.0,46.0,299.0,38.85,35.292,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,142318.0,58.38,31.484,,,,,,,,,,,28.0,Julian Weigl,True,Benfica,Moreirense
,,54.0,46.0,,58.38,31.484,,,Carry,,,,,135127.0,70.77000000000001,41.956,,,,,,,,,,,27.0,Rafa,True,Benfica,Moreirense
2373933815.0,677.0,54.0,50.0,299.0,70.77000000000001,41.956,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'OverRun', 'Offensive']","[91, 204]",True,135127.0,,,,,,,,,,,,,27.0,Rafa,,Benfica,Moreirense
2373933883.0,402.0,54.0,51.0,108.0,30.450000000000003,26.588000000000005,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,370018.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373933899.0,678.0,54.0,51.0,299.0,74.55,41.412,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']",[64],False,135127.0,,,,,,,,,,,,,27.0,Rafa,,Benfica,Moreirense
2373933903.0,679.0,54.0,58.0,299.0,0.0,0.0,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Card,Successful,"['Foul', 'Yellow']",[65],False,135127.0,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,27.0,Rafa,,Benfica,Moreirense
2373934809.0,406.0,56.0,27.0,108.0,20.685,24.82,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'FreekickTaken', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 132, 36, 38, 215, 218]",True,408374.0,27.090000000000003,11.696,,,,,,,,,,,,,False,Benfica,Moreirense
2373934815.0,407.0,56.0,34.0,108.0,27.825000000000003,10.336,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Angle', 'Longball', 'PassEndY', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,328016.0,70.03500000000001,11.764000000000001,,,,,,,,,,,,,True,Benfica,Moreirense
2373934835.0,680.0,56.0,36.0,299.0,29.19,56.644000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'HeadPass', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,376916.0,39.69,61.404,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
2373934875.0,408.0,56.0,36.0,108.0,60.69,2.924,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Chipped', 'Angle']","[91, 120, 29, 124, 36, 37, 217, 218]",True,370018.0,84.21000000000001,3.5360000000000005,,,,,,,,,,,,,True,Benfica,Moreirense
2373934869.0,681.0,56.0,41.0,299.0,19.005000000000003,64.26,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,107252.0,,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Benfica,Moreirense
,,56.0,41.0,,19.005000000000003,64.26,,,Carry,,,,,107252.0,13.755,66.30000000000001,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373934901.0,682.0,56.0,44.0,299.0,13.755,66.30000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,107252.0,13.334999999999999,58.548,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373934937.0,683.0,56.0,45.0,299.0,13.334999999999999,58.548,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Longball', 'Angle', 'Zone', 'Length']","[91, 118, 120, 128, 36, 38, 216, 218]",True,376916.0,49.35,58.344,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
2373934969.0,684.0,56.0,50.0,299.0,50.82,59.704,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[91, 63]",True,74016.0,,,,,,,,,,,,,14.0,Haris Seferovic,,Benfica,Moreirense
2373934967.0,409.0,56.0,50.0,108.0,54.18000000000001,8.296,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'Foul']",[64],False,328016.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373935061.0,686.0,56.0,55.0,299.0,42.63,46.51200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['FreekickTaken', 'Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 132, 35, 38, 216, 218]",True,142318.0,40.635000000000005,34.612,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,56.0,55.0,,40.635000000000005,34.612,,,Carry,,,,,75691.0,58.589999999999996,30.668000000000003,,,,,,,,,,,30.0,Nicolás Otamendi,True,Benfica,Moreirense
2373935069.0,687.0,57.0,0.0,299.0,58.589999999999996,30.668000000000003,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,75691.0,70.14,28.696000000000005,,,,,,,,,,,30.0,Nicolás Otamendi,True,Benfica,Moreirense
2373935085.0,410.0,57.0,3.0,108.0,33.915,44.676,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,342769.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373935139.0,411.0,57.0,6.0,108.0,40.005,44.88,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,342769.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373935163.0,412.0,57.0,11.0,108.0,57.645,47.940000000000005,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'Longball', 'PassEndX']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,370018.0,83.58,66.912,,,,,,,,,,,,,True,Benfica,Moreirense
2373958583.0,1064.0,57.0,14.0,299.0,24.885,2.108,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 63]",True,,,,,,,,,,,,,,,,,Benfica,Moreirense
2373935175.0,413.0,57.0,14.0,108.0,80.115,65.89200000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']",[64],False,392742.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373935351.0,691.0,57.0,32.0,299.0,22.155,1.02,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['FreekickTaken', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 132, 35, 37, 215, 218]",True,119542.0,3.465,21.76,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
,,57.0,32.0,,3.465,21.76,,,Carry,,,,,110273.0,9.03,32.776,,,,,,,,,,,99.0,Odysseas Vlachodimos,True,Benfica,Moreirense
2373935393.0,692.0,57.0,35.0,299.0,9.03,32.776,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,110273.0,21.419999999999998,49.368,,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Benfica,Moreirense
,,57.0,35.0,,21.419999999999998,49.368,,,Carry,,,,,376916.0,45.36000000000001,51.204,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
2373935413.0,693.0,57.0,41.0,299.0,45.36000000000001,51.204,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,376916.0,66.99,54.808,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
2373935427.0,694.0,57.0,43.0,299.0,66.885,54.808,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,407139.0,69.615,65.824,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
,,57.0,43.0,,69.615,65.824,,,Carry,,,,,107252.0,72.135,65.212,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373935449.0,695.0,57.0,45.0,299.0,72.135,65.212,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,107252.0,79.485,52.428,,,,,,,,,,,3.0,Alejandro Grimaldo,True,Benfica,Moreirense
2373935467.0,415.0,57.0,48.0,108.0,27.930000000000003,20.468000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,342769.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373935553.0,697.0,57.0,54.0,299.0,61.635000000000005,68.0,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'ThrowIn', 'PassEndY', 'Zone', 'Angle']","[91, 212, 35, 38, 216]",True,107252.0,55.02,58.344,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,57.0,54.0,,55.02,58.344,,,Carry,,,,,125476.0,55.230000000000004,51.952000000000005,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373935577.0,698.0,57.0,56.0,299.0,55.230000000000004,51.952000000000005,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,125476.0,55.44,31.96,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
,,57.0,56.0,,55.44,31.96,,,Carry,,,,,75691.0,56.385000000000005,29.512,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373935619.0,699.0,57.0,58.0,299.0,56.385000000000005,29.512,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,75691.0,70.03500000000001,2.108,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
,,57.0,58.0,,70.03500000000001,2.108,,,Carry,,,,,119542.0,73.08,2.584,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373935637.0,700.0,58.0,4.0,299.0,73.08,2.584,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,119542.0,67.2,13.396,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373935663.0,701.0,58.0,6.0,299.0,67.2,14.416,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,142318.0,69.615,23.188000000000002,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373935695.0,702.0,58.0,7.0,299.0,69.615,23.188000000000002,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,125476.0,66.99,14.552,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373935725.0,703.0,58.0,9.0,299.0,66.99,14.756,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,142318.0,61.11000000000001,42.636,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,58.0,9.0,,61.11000000000001,42.636,,,Carry,,,,,376916.0,68.67000000000002,45.424,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
2373935743.0,704.0,58.0,12.0,299.0,68.67000000000002,45.424,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,376916.0,83.58,64.60000000000001,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
,,58.0,12.0,,83.58,64.60000000000001,,,Carry,,,,,107252.0,84.63,62.628,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373935761.0,705.0,58.0,15.0,299.0,84.63,62.628,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,94.185,59.364000000000004,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,58.0,15.0,,94.185,59.364000000000004,,,Carry,,,,,407139.0,93.03,60.588,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
2373935771.0,706.0,58.0,17.0,299.0,93.03,60.588,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,407139.0,82.74,63.988,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
2373935793.0,707.0,58.0,19.0,299.0,82.74,63.988,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,107252.0,72.03,59.772000000000006,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,58.0,19.0,,72.03,59.772000000000006,,,Carry,,,,,376916.0,73.92000000000002,58.344,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
2373935805.0,708.0,58.0,22.0,299.0,73.92000000000002,58.344,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,376916.0,83.89500000000001,52.02,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
,,58.0,22.0,,83.89500000000001,52.02,,,Carry,,,,,107252.0,90.51,41.82,,,,,,,,,,,3.0,Alejandro Grimaldo,True,Benfica,Moreirense
2373935809.0,417.0,58.0,23.0,108.0,23.52,19.040000000000003,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,122089.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373935831.0,709.0,58.0,23.0,299.0,81.48,48.96,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,107252.0,,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Benfica,Moreirense
2373935835.0,710.0,58.0,28.0,299.0,90.51,41.82,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,107252.0,,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Benfica,Moreirense
2373935875.0,711.0,58.0,30.0,299.0,82.32000000000001,43.044000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,119542.0,70.875,27.676000000000005,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373935905.0,712.0,58.0,32.0,299.0,70.875,27.676000000000005,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,75691.0,82.95,5.576,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373935927.0,713.0,58.0,35.0,299.0,82.95,5.576,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,400828.0,95.44500000000001,10.88,,,,,,,,,,,9.0,Darwin Núñez,True,Benfica,Moreirense
2373935933.0,714.0,58.0,37.0,299.0,95.34,11.084000000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 35, 37, 217, 218]",True,119542.0,90.51,17.408,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373935959.0,418.0,58.0,39.0,108.0,9.975,50.456,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 94, 95, 215]",True,322766.0,13.545000000000002,54.400000000000006,,,,,,,,,,,,,,Benfica,Moreirense
2373935965.0,419.0,58.0,41.0,108.0,13.65,55.964,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,392742.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373936013.0,420.0,58.0,41.0,108.0,13.86,56.03200000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,392742.0,44.730000000000004,63.17200000000001,,,,,,,,,,,,,False,Benfica,Moreirense
2373936085.0,421.0,58.0,46.0,108.0,58.800000000000004,46.308,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,325220.0,67.30499999999999,22.916000000000004,,,,,,,,,,,,,False,Benfica,Moreirense
2373936137.0,422.0,58.0,53.0,108.0,70.35000000000001,37.876000000000005,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,318686.0,65.94,54.808,,,,,,,,,,,,,False,Benfica,Moreirense
2373936165.0,423.0,58.0,57.0,108.0,68.46000000000001,55.148,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Length', 'Longball', 'Zone', 'Chipped', 'PassEndX']","[91, 120, 124, 128, 36, 38, 217, 218]",True,392742.0,105.0,22.236000000000004,,,,,,,,,,,,,True,Benfica,Moreirense
2373936403.0,716.0,59.0,26.0,299.0,0.0,0.0,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['PlayerPosition', 'RelatedEventId', 'JerseyNumber']",[214],False,74016.0,,,,,,,,717.0,343029.0,,,,14.0,Haris Seferovic,,Benfica,Moreirense
2373936405.0,717.0,59.0,26.0,299.0,0.0,0.0,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['FormationSlot', 'RelatedEventId', 'JerseyNumber', 'PlayerPosition']",[213],False,343029.0,,,,,,,,716.0,74016.0,,,,17.0,Diogo Gonçalves,,Benfica,Moreirense
2373937037.0,729.0,59.0,27.0,299.0,0.0,0.0,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",FormationChange,Successful,"['InvolvedPlayers', 'TeamFormation', 'JerseyNumber', 'TeamPlayerFormation', 'PlayerPosition', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,,Benfica,Moreirense
2373936441.0,718.0,59.0,28.0,299.0,4.095,36.720000000000006,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'GoalKick', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,110273.0,21.840000000000003,27.064,,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Benfica,Moreirense
,,59.0,28.0,,21.840000000000003,27.064,,,Carry,,,,,75691.0,29.925,27.200000000000003,,,,,,,,,,,30.0,Nicolás Otamendi,True,Benfica,Moreirense
2373936493.0,719.0,59.0,29.0,299.0,29.925,27.200000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,75691.0,29.61,43.86000000000001,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
,,59.0,29.0,,29.61,43.86000000000001,,,Carry,,,,,376916.0,50.82,51.408,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
2373936515.0,720.0,59.0,36.0,299.0,50.82,51.408,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Longball', 'Zone', 'Length']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,376916.0,91.455,65.688,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
2373936557.0,721.0,59.0,39.0,299.0,91.455,65.688,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,107252.0,86.625,50.728,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,59.0,39.0,,86.625,50.728,,,Carry,,,,,407139.0,84.525,43.248000000000005,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
2373936567.0,722.0,59.0,43.0,299.0,84.525,43.248000000000005,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,407139.0,89.04,27.472,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
2373936585.0,425.0,59.0,45.0,108.0,15.120000000000001,44.540000000000006,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,392742.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373936603.0,723.0,59.0,46.0,299.0,82.53,28.084,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,119542.0,93.55499999999999,19.040000000000003,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
