shirtNo,team,minutes,prog_passes,prog_carries,defensive_actions,suc_take_ons,total_passes,suc_passes,take_ons,xt,final_third_entries,final_third_passes,penalty_box_entries,penalty_box_passes,key_passes,Goals,Assists,Shots,xG,xGOT,xA,ChancesCreated,name,playerId,fotmob_name,fotmob_player_id
88.0,Benfica,460.0,3.0,8.0,13.0,1.0,59.0,45.0,6.0,0.44772111,2.0,1.0,4.0,0.0,0.0,4.0,1.0,9.0,4.87,5.0,0.8800000000000001,5.0,Gonçalo Ramos,395802.0,Goncalo Ramos,940087.0
88.0,Braga,167.0,8.0,5.0,21.0,0.0,109.0,94.0,1.0,0.1018871199999997,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.49,0.060000000000000005,0.0,Castro,35405.0,Andre Castro,40956.0
88.0,Casa-Pia,186.0,11.0,2.0,19.0,2.0,96.0,78.0,4.0,0.21520782,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799999999999998,2.0,Yan Eteki,381671.0,Yan Brice Eteki,785854.0
89.0,Santa-Clara,23.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.00487596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,João Marcos,407180.0,Joao Marcos,1210708.0
90.0,Estoril,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Yusuf Bamidele,1133802.0
90.0,Vitoria-de-Guimaraes,90.0,2.0,7.0,6.0,2.0,18.0,10.0,5.0,0.1585160299999999,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.03,0.0,0.1699999999999999,2.0,Michael Johnston,319796.0,Michael Johnston,766622.0
91.0,Benfica,360.0,19.0,20.0,54.0,1.0,270.0,240.0,1.0,0.4861383899999999,3.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.39,0.04,0.0,Morato,376916.0, Morato,1053838.0
91.0,Famalicao,218.0,14.0,18.0,31.0,2.0,113.0,75.0,10.0,0.8446133,4.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,0.1699999999999999,0.1899999999999999,0.49,6.0,Heriberto Tavares,361962.0, Heri,776583.0
91.0,Sporting,16.0,0.0,2.0,0.0,0.0,6.0,5.0,2.0,-0.0178646799999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.0,0.0,Rodrigo Ribeiro,434076.0,Rodrigo Ribeiro,1343749.0
93.0,Benfica,68.0,5.0,6.0,5.0,2.0,45.0,41.0,2.0,0.4286274599999999,1.0,7.0,1.0,1.0,0.0,1.0,0.0,3.0,0.22,1.06,0.64,1.0,Julian Draxler,96449.0,Julian Draxler,243164.0
93.0,Gil-Vicente,14.0,0.0,1.0,2.0,0.0,4.0,3.0,0.0,0.00562776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,Élder Santana,132844.0,Elder Santana,467362.0
93.0,Portimonense,632.0,11.0,29.0,52.0,5.0,137.0,87.0,28.0,0.61423008,8.0,7.0,5.0,4.0,1.0,2.0,0.0,9.0,2.8600000000000003,2.4000000000000004,0.28,3.0,Welinton Júnior,130506.0,Welinton Junior,449834.0
93.0,Rio-Ave,351.0,9.0,38.0,45.0,9.0,100.0,79.0,28.0,0.3595310699999998,12.0,3.0,2.0,5.0,1.0,0.0,1.0,6.0,0.4299999999999999,0.02,0.48,3.0,Paulo Vitor,337885.0,Paulo Vitor,844440.0
94.0,Maritimo,286.0,19.0,4.0,35.0,4.0,132.0,92.0,6.0,0.38767356,2.0,11.0,0.0,4.0,2.0,0.0,0.0,1.0,0.04,0.09,0.0999999999999999,3.0,Vitor Costa,329366.0, Vitor,666937.0
94.0,Portimonense,360.0,24.0,2.0,8.0,0.0,138.0,91.0,0.0,0.16959809,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samuel,310029.0,,
95.0,Chaves,26.0,2.0,2.0,0.0,1.0,11.0,10.0,1.0,0.00563578,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16,0.14,0.05,1.0,Jô,438901.0, Jo,694773.0
95.0,Estoril,164.0,7.0,4.0,16.0,2.0,57.0,38.0,5.0,0.1095285299999996,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12,0.16,0.16,3.0,James Léa Siliki,332144.0,James Léa Siliki,817148.0
95.0,Famalicao,100.0,3.0,2.0,11.0,2.0,21.0,14.0,2.0,0.0228807699999999,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,2.0,Theo Fonseca,444633.0,Theo Fonseca,1200814.0
95.0,Maritimo,607.0,6.0,13.0,25.0,7.0,137.0,92.0,17.0,0.13928448,3.0,6.0,2.0,6.0,2.0,1.0,0.0,12.0,3.01,1.61,0.2399999999999999,6.0,Joel Tagueu,241843.0,Joel Tagueu,579808.0
95.0,Rio-Ave,97.0,0.0,4.0,4.0,0.0,29.0,26.0,0.0,-0.0703131099999999,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,3.0,André Pereira,349176.0,Andre Pereira,816235.0
95.0,Santa-Clara,537.0,44.0,15.0,80.0,1.0,278.0,198.0,5.0,1.480966329999999,5.0,28.0,0.0,10.0,2.0,0.0,0.0,0.0,0.05,0.0,0.81,8.0,Pierre Sagna,92825.0,Pierre Sagna,215823.0
97.0,Famalicao,505.0,32.0,11.0,74.0,0.0,266.0,224.0,4.0,0.8063788199999999,6.0,15.0,0.0,9.0,1.0,0.0,0.0,3.0,0.2299999999999999,0.37,0.38,3.0,Santiago Colombatto,298175.0,Santiago Colombatto,686460.0
97.0,Vizela,630.0,32.0,1.0,8.0,0.0,198.0,127.0,0.0,0.2974133199999998,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fabijan Buntic,326410.0,,
98.0,Pacos-de-Ferreira,270.0,20.0,0.0,7.0,0.0,109.0,85.0,0.0,0.14388051,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Igor Vekic,412160.0,,
98.0,Vitoria-de-Guimaraes,39.0,6.0,3.0,2.0,0.0,33.0,25.0,0.0,0.2555181599999999,1.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.04,0.0,0.09,2.0,Nicolas Janvier,297541.0,Nicolas Janvier,684938.0
99.0,Benfica,630.0,14.0,0.0,8.0,0.0,152.0,133.0,0.0,0.0946110199999998,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Odysseas Vlachodimos,110273.0,,
99.0,Braga,472.0,4.0,21.0,42.0,11.0,83.0,60.0,27.0,0.4061586399999999,6.0,5.0,7.0,3.0,2.0,3.0,1.0,7.0,2.21,2.39,0.55,4.0,Vítor Oliveira,407949.0,Vitor Oliveira,1215057.0
99.0,Casa-Pia,179.0,0.0,4.0,8.0,3.0,34.0,29.0,10.0,-0.07753637,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.6799999999999999,0.68,0.01,0.0,Clayton,436559.0, Clayton,1290479.0
99.0,Estoril,630.0,24.0,0.0,14.0,0.0,254.0,185.0,0.0,0.0904306499999995,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Figueira,331191.0,,
99.0,Maritimo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Carlos Eduardo,1404134.0
99.0,Portimonense,343.0,1.0,4.0,19.0,3.0,61.0,36.0,8.0,0.1560260000000001,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yago Cariello,444818.0,,
99.0,Porto,630.0,23.0,1.0,15.0,0.0,263.0,210.0,0.0,0.1205235899999994,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diogo Costa,373842.0,,
99.0,Santa-Clara,630.0,40.0,4.0,9.0,0.0,241.0,175.0,0.0,0.38360567,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marco Pereira,361916.0,,
99.0,Vizela,35.0,2.0,1.0,13.0,0.0,14.0,12.0,3.0,0.03091029,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.17,0.0699999999999999,0.0,Francis Cann,421845.0,Francis Cann,835457.0
