id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam
2374384847.0,235.0,42.0,33.0,292.0,3.57,10.812000000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,120594.0,,,,,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Porto
,,42.0,33.0,,3.57,10.812000000000001,,,Carry,,,,,120594.0,5.3549999999999995,1.36,,,,,,,,,,29.0,Abel Camará,False,Belenenses SAD,Porto
2374384857.0,236.0,42.0,35.0,292.0,5.3549999999999995,1.36,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Longball', 'Zone']","[91, 118, 120, 128, 36, 38, 215, 218]",True,120594.0,8.82,1.088,,,,,,,,,,29.0,Abel Camará,False,Belenenses SAD,Porto
2374384859.0,394.0,42.0,36.0,297.0,91.56,63.03600000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'KeyPass']","[91, 123, 40, 46]",True,377168.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374384865.0,395.0,42.0,37.0,297.0,78.64500000000001,55.556000000000004,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,384887.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374384881.0,396.0,42.0,38.0,297.0,81.06,50.79600000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'RightFoot', 'OutOfBoxCentre', 'BlockedY', 'OppositeRelatedEvent', 'LowLeft', 'RelatedEventId', 'GoalMouthZ', 'BlockedX', 'Assisted', 'GoalMouthY', 'RegularPlay']","[91, 9, 10, 2, 3, 12]",True,384887.0,,,,394.0,377168.0,99.8,50.2,12.7,54.8,True,,,,,Belenenses SAD,Porto
2374384891.0,237.0,42.0,39.0,292.0,1.785,31.688000000000002,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'DivingSave', 'OppositeRelatedEvent', 'Hands', 'ParriedDanger', 'KeeperSaveObox']","[91, 108, 113, 83, 77, 79, 82]",True,422229.0,,,,,,,,,,,,1.0,Luiz Felipe,,Belenenses SAD,Porto
2374384907.0,397.0,42.0,43.0,297.0,99.435,43.452000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,384430.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374384919.0,239.0,42.0,45.0,292.0,1.785,20.400000000000002,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 94, 95, 215]",True,70884.0,0.0,12.988000000000001,,,,,,,,,,32.0,Yohan Tavares,,Belenenses SAD,Porto
2374384973.0,399.0,42.0,54.0,297.0,92.715,68.0,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'ThrowIn', 'Angle', 'PassEndY', 'Zone', 'Length', 'ShotAssist', 'KeyPass']","[91, 212, 123, 40, 45, 35, 38, 217]",True,132273.0,80.325,58.208,,,,,,,,,,,,False,Belenenses SAD,Porto
2374384981.0,400.0,42.0,56.0,297.0,80.115,52.156000000000006,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'BlockedY', 'OutOfBoxCentre', 'LowCentre', 'Blocked', 'Assisted', 'RightFoot', 'RelatedEventId', 'GoalMouthZ', 'BlockedX', 'OppositeRelatedEvent', 'GoalMouthY', 'RegularPlay']","[91, 10, 2, 3, 11, 12]",True,377168.0,,,,399.0,132273.0,85.3,66.8,19.0,50.5,True,,,,,Belenenses SAD,Porto
2374384993.0,241.0,42.0,56.0,292.0,14.28,28.696000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OutfielderBlock', 'OppositeRelatedEvent', 'Zone']","[91, 58]",True,70884.0,,,,,,,,,,,,32.0,Yohan Tavares,,Belenenses SAD,Porto
2374384999.0,242.0,42.0,57.0,292.0,19.53,22.304,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,70884.0,,,,,,,,,,,,32.0,Yohan Tavares,,Belenenses SAD,Porto
2374384987.0,401.0,42.0,57.0,297.0,85.47000000000001,45.696000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,377168.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374385051.0,402.0,43.0,16.0,297.0,104.47500000000001,67.66000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'CornerTaken', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 38, 217, 218]",True,384887.0,96.81,51.272000000000006,,,,,,,,,,,,True,Belenenses SAD,Porto
2374385053.0,403.0,43.0,18.0,297.0,102.06,47.39600000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,358801.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374385067.0,243.0,43.0,18.0,292.0,2.94,20.604000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,369083.0,,,,,,,,,,,,2.0,Diogo Calila,,Belenenses SAD,Porto
2374385073.0,244.0,43.0,20.0,292.0,2.94,20.604000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,369083.0,,,,,,,,,,,,2.0,Diogo Calila,,Belenenses SAD,Porto
2374385065.0,404.0,43.0,20.0,297.0,102.06,47.39600000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,358801.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374385103.0,405.0,43.0,29.0,297.0,104.47500000000001,67.66000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'CornerTaken', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 38, 217, 218]",True,384887.0,102.58500000000001,54.53600000000001,,,,,,,,,,,,True,Belenenses SAD,Porto
2374385113.0,406.0,43.0,31.0,297.0,97.65,51.68000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,358801.0,88.935,38.352000000000004,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385115.0,407.0,43.0,33.0,297.0,89.04,38.352000000000004,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,377168.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374385135.0,245.0,43.0,37.0,292.0,13.65,23.46,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 94, 95, 216]",True,235920.0,36.225,22.1,,,,,,,,,,7.0,Pedro Nuno,,Belenenses SAD,Porto
2374385145.0,408.0,43.0,39.0,297.0,59.43000000000001,49.164,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,132273.0,70.455,62.15200000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385153.0,409.0,43.0,41.0,297.0,67.62,62.016000000000005,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,384887.0,64.575,52.088,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385161.0,410.0,43.0,42.0,297.0,62.370000000000005,51.68000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,132273.0,73.29,57.05200000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385169.0,411.0,43.0,44.0,297.0,74.76,57.868,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,377168.0,72.97500000000001,51.408,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385173.0,412.0,43.0,47.0,297.0,74.34,51.204,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,132273.0,78.96000000000001,53.924,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385177.0,413.0,43.0,48.0,297.0,78.64500000000001,54.196000000000005,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,377168.0,83.89500000000001,45.900000000000006,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385179.0,414.0,43.0,49.0,297.0,83.79,45.967999999999996,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'LayOff', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,358801.0,78.435,47.124,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385193.0,415.0,43.0,50.0,297.0,78.435,47.124,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,132273.0,101.955,48.96,,,,,,,,,,,,True,Belenenses SAD,Porto
2374385195.0,416.0,43.0,52.0,297.0,101.745,47.39600000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 120, 29, 35, 38, 217, 218]",True,377168.0,93.55499999999999,42.432,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385205.0,246.0,43.0,54.0,292.0,11.97,24.344,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,400848.0,21.525000000000002,13.192,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Porto
2374385209.0,247.0,43.0,56.0,292.0,21.525000000000002,13.192,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,235920.0,,,,,,,,,,,,7.0,Pedro Nuno,,Belenenses SAD,Porto
2374385215.0,248.0,43.0,56.0,292.0,21.525000000000002,13.192,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,235920.0,28.56,20.400000000000002,,,,,,,,,,7.0,Pedro Nuno,False,Belenenses SAD,Porto
2374385231.0,249.0,43.0,58.0,292.0,28.56,20.400000000000002,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,120594.0,23.625,18.224,,,,,,,,,,29.0,Abel Camará,False,Belenenses SAD,Porto
,,43.0,58.0,,23.625,18.224,,,Carry,,,,,400848.0,26.880000000000003,16.32,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Porto
2374385239.0,250.0,44.0,4.0,292.0,26.880000000000003,16.32,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,400848.0,33.075,46.104,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Porto
,,44.0,4.0,,33.075,46.104,,,Carry,,,,,381650.0,61.74,59.908,,,,,,,,,,27.0,Chima Akas,True,Belenenses SAD,Porto
2374385255.0,251.0,44.0,8.0,292.0,61.74,59.908,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,381650.0,74.025,59.29600000000001,,,,,,,,,,27.0,Chima Akas,True,Belenenses SAD,Porto
,,44.0,8.0,,74.025,59.29600000000001,,,Carry,,,,,384385.0,83.16000000000001,59.84,,,,,,,,,,5.0,Nilton Varela,True,Belenenses SAD,Porto
2374385257.0,252.0,44.0,12.0,292.0,83.16000000000001,59.84,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'LeftFoot', 'Angle', 'PassEndX', 'Cross']","[91, 138, 126, 36, 38, 217, 218]",True,384385.0,86.205,47.804,,,,,,,,,,5.0,Nilton Varela,True,Belenenses SAD,Porto
2374385253.0,417.0,44.0,13.0,297.0,19.215,17.816000000000003,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,114301.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374385261.0,418.0,44.0,14.0,297.0,19.32,17.748,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,114301.0,27.930000000000003,16.524,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385267.0,419.0,44.0,16.0,297.0,27.930000000000003,16.524,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,338791.0,34.65,23.732,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385269.0,420.0,44.0,17.0,297.0,34.65,23.732,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,384430.0,25.515,33.728,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385285.0,421.0,44.0,19.0,297.0,25.935,33.728,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,132273.0,28.035,24.276000000000003,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385291.0,422.0,44.0,22.0,297.0,28.035,24.276000000000003,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,114301.0,43.365,46.104,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385303.0,423.0,44.0,24.0,297.0,45.675000000000004,46.988,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,384430.0,64.47,65.41600000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385315.0,424.0,44.0,28.0,297.0,69.615,61.2,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,377168.0,87.57000000000001,58.480000000000004,,,,,,,,,,,,True,Belenenses SAD,Porto
2374385321.0,425.0,44.0,32.0,297.0,81.79500000000002,63.580000000000005,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,384430.0,72.135,56.78,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385333.0,426.0,44.0,34.0,297.0,74.13,55.42,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,377168.0,70.665,48.75600000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385337.0,427.0,44.0,37.0,297.0,68.985,49.368,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,114301.0,66.675,39.372,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385341.0,428.0,44.0,39.0,297.0,67.095,39.372,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,384887.0,76.23,35.632000000000005,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385347.0,429.0,44.0,40.0,297.0,75.28500000000001,36.04,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,394924.0,68.14500000000001,36.856,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385357.0,430.0,44.0,41.0,297.0,68.14500000000001,37.06,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384887.0,66.465,45.15200000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385367.0,431.0,44.0,43.0,297.0,66.465,45.15200000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,114301.0,74.655,50.79600000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385377.0,432.0,44.0,43.0,297.0,74.44500000000001,50.79600000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,377168.0,82.53,45.56,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385391.0,433.0,44.0,44.0,297.0,81.58500000000001,45.764,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,384430.0,72.24,40.93600000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385413.0,434.0,44.0,46.0,297.0,71.4,35.7,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,377168.0,81.27000000000001,7.956,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385415.0,435.0,44.0,52.0,297.0,81.06,16.388,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 120, 29, 36, 37, 217, 218]",True,338791.0,93.34500000000001,21.828000000000003,,,,,,,,,,,,True,Belenenses SAD,Porto
2374385425.0,254.0,44.0,55.0,292.0,13.545000000000002,48.008,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381650.0,,,,,,,,,,,,27.0,Chima Akas,,Belenenses SAD,Porto
,,44.0,55.0,,13.545000000000002,48.008,,,Carry,,,,,381650.0,24.044999999999998,61.132000000000005,,,,,,,,,,27.0,Chima Akas,True,Belenenses SAD,Porto
2374385455.0,255.0,44.0,58.0,292.0,24.044999999999998,61.132000000000005,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Longball', 'Chipped', 'PassEndX', 'Length', 'Zone']","[91, 120, 124, 128, 36, 38, 216, 218]",True,381650.0,58.589999999999996,59.50000000000001,,,,,,,,,,27.0,Chima Akas,True,Belenenses SAD,Porto
2374389749.0,314.0,45.0,0.0,292.0,0.0,0.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374389747.0,523.0,45.0,0.0,297.0,0.0,0.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374385467.0,438.0,45.0,1.0,297.0,38.325,8.704,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'AerialFoul', 'Foul', 'OppositeRelatedEvent', 'Offensive']","[91, 63, 197, 199]",True,104368.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374385459.0,256.0,45.0,1.0,292.0,66.675,59.29600000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'AerialFoul', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200, 64]",False,235920.0,,,,,,,,,,,,7.0,Pedro Nuno,,Belenenses SAD,Porto
2374389753.0,524.0,45.0,1.0,297.0,52.395,33.932,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,384430.0,56.595,31.756000000000004,,,,,,,,,,,,False,Belenenses SAD,Porto
2374389757.0,525.0,45.0,3.0,297.0,63.839999999999996,26.996000000000002,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,358801.0,62.160000000000004,20.876,,,,,,,,,,,,False,Belenenses SAD,Porto
2374389763.0,526.0,45.0,4.0,297.0,62.160000000000004,20.876,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,394924.0,66.78,5.032000000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374389767.0,527.0,45.0,5.0,297.0,66.78,5.032000000000001,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,338791.0,59.64,12.172,,,,,,,,,,,,False,Belenenses SAD,Porto
2374389775.0,528.0,45.0,7.0,297.0,59.85,12.376000000000001,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,394924.0,49.35,39.508,,,,,,,,,,,,False,Belenenses SAD,Porto
2374389785.0,529.0,45.0,12.0,297.0,58.065,45.084,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,322771.0,70.455,63.648,,,,,,,,,,,,False,Belenenses SAD,Porto
2374389787.0,530.0,45.0,15.0,297.0,76.02000000000001,63.03600000000001,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,132273.0,81.58500000000001,63.784000000000006,,,,,,,,,,,,False,Belenenses SAD,Porto
2374389793.0,531.0,45.0,16.0,297.0,81.58500000000001,63.784000000000006,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,377168.0,64.365,64.05600000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385497.0,439.0,45.0,17.0,297.0,35.28,8.5,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'FreekickTaken', 'PassEndX', 'Length', 'Longball', 'PassEndY', 'Zone']","[91, 119, 117, 127, 132, 205, 36, 38, 217, 218]",True,104368.0,75.495,3.808,,,,,,,,,,,,True,Belenenses SAD,Porto
2374389795.0,532.0,45.0,18.0,297.0,63.73500000000001,65.688,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,384887.0,52.605000000000004,58.412000000000006,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385505.0,440.0,45.0,19.0,297.0,75.17999999999999,4.556,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,394924.0,67.2,11.56,,,,,,,,,,,,False,Belenenses SAD,Porto
2374389799.0,533.0,45.0,20.0,297.0,50.714999999999996,57.868,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,322771.0,45.464999999999996,30.532,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385507.0,441.0,45.0,21.0,297.0,67.935,13.872,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'OppositeRelatedEvent', 'PassEndY', 'Zone', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,338791.0,70.98,16.048000000000002,,,,,,,,,,,,False,Belenenses SAD,Porto
2374385513.0,257.0,45.0,22.0,292.0,27.72,52.088,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Porto
2374385521.0,442.0,45.0,23.0,297.0,79.59,25.364,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'HeadPass']","[91, 119, 117, 30, 139, 205, 35, 38, 217, 218]",True,384887.0,73.29,23.323999999999998,,,,,,,,,,,,False,Belenenses SAD,Porto
