id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2374579005.0,549.0,80.0,39.0,107.0,77.59500000000001,59.908,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'HeadPass', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,343090.0,99.96000000000001,50.592000000000006,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374579011.0,550.0,80.0,41.0,107.0,100.17000000000002,50.660000000000004,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,430413.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579019.0,830.0,80.0,49.0,1463.0,2.625,30.328000000000003,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'GoalKick', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,15.33,46.51200000000001,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,80.0,49.0,,15.33,46.51200000000001,,,Carry,,,,,342696.0,18.27,46.988,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374579021.0,831.0,80.0,51.0,1463.0,18.27,46.988,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,342696.0,30.87,60.588,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374579029.0,832.0,80.0,52.0,1463.0,31.080000000000002,60.588,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,422207.0,24.78,52.36000000000001,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
,,80.0,52.0,,24.78,52.36000000000001,,,Carry,,,,,342696.0,26.46,50.660000000000004,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374579031.0,833.0,80.0,56.0,1463.0,26.46,50.660000000000004,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,342696.0,28.665000000000003,32.096000000000004,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,80.0,56.0,,28.665000000000003,32.096000000000004,,,Carry,,,,,116103.0,39.06,25.568,,,,,,,,,,76.0,Carlinhos,True,Portimonense,Vitoria de Guimaraes
2374579033.0,834.0,81.0,4.0,1463.0,39.06,25.568,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,116103.0,37.905,15.028000000000002,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Vitoria de Guimaraes
2374579037.0,835.0,81.0,5.0,1463.0,38.010000000000005,14.416,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,360107.0,50.82,2.176,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,81.0,5.0,,50.82,2.176,,,Carry,,,,,383619.0,69.72000000000001,10.540000000000001,,,,,,,,,,11.0,Anderson Oliveira,True,Portimonense,Vitoria de Guimaraes
2374579039.0,836.0,81.0,7.0,1463.0,69.72000000000001,10.540000000000001,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,383619.0,76.33500000000001,15.98,,,,,,,,,,11.0,Anderson Oliveira,False,Portimonense,Vitoria de Guimaraes
,,81.0,7.0,,76.33500000000001,15.98,,,Carry,,,,,422211.0,78.12,15.844000000000001,,,,,,,,,,91.0,Renato Júnior,False,Portimonense,Vitoria de Guimaraes
2374579041.0,837.0,81.0,9.0,1463.0,78.12,15.844000000000001,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,422211.0,78.33,10.948000000000002,,,,,,,,,,91.0,Renato Júnior,False,Portimonense,Vitoria de Guimaraes
2374579633.0,605.0,81.0,10.0,107.0,19.005000000000003,59.636,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,412912.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579043.0,838.0,81.0,11.0,1463.0,77.28,21.692,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,383619.0,76.755,31.076000000000004,,,,,,,,,,11.0,Anderson Oliveira,False,Portimonense,Vitoria de Guimaraes
,,81.0,11.0,,76.755,31.076000000000004,,,Carry,,,,,106408.0,79.38,33.79600000000001,,,,,,,,,,9.0,Fabrício,False,Portimonense,Vitoria de Guimaraes
2374579051.0,839.0,81.0,13.0,1463.0,79.38,33.79600000000001,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,106408.0,85.05,51.68000000000001,,,,,,,,,,9.0,Fabrício,False,Portimonense,Vitoria de Guimaraes
2374579053.0,840.0,81.0,15.0,1463.0,84.73500000000001,52.496,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Offensive', 'Angle', 'PassEndY', 'Zone', 'Chipped', 'Cross', 'PassEndX', 'OppositeRelatedEvent']","[91, 124, 126, 36, 38, 217, 218]",True,422207.0,84.84,51.00000000000001,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
2374579055.0,552.0,81.0,15.0,107.0,24.990000000000002,17.408,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['BlockedCross', 'OppositeRelatedEvent', 'Zone']","[91, 59]",True,276037.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579059.0,841.0,81.0,17.0,1463.0,81.79500000000002,56.984,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Chipped', 'Zone', 'Cross']","[91, 124, 126, 36, 38, 217, 218]",True,422207.0,89.565,32.776,,,,,,,,,,22.0,Filipe Relvas,True,Portimonense,Vitoria de Guimaraes
2374579061.0,553.0,81.0,18.0,107.0,14.805,32.776,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Head', 'Angle']","[91, 94, 95, 57, 215]",True,351604.0,34.65,31.144000000000002,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579065.0,842.0,81.0,21.0,1463.0,76.755,35.904,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 120, 29, 35, 38, 217, 218]",True,116103.0,75.28500000000001,33.524,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Vitoria de Guimaraes
2374579067.0,554.0,81.0,21.0,107.0,34.44,35.088,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,343090.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579069.0,555.0,81.0,23.0,107.0,28.56,39.57600000000001,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,297541.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579077.0,556.0,81.0,24.0,107.0,30.345,38.556000000000004,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,297541.0,31.919999999999998,30.94,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374579081.0,557.0,81.0,26.0,107.0,29.294999999999998,29.308000000000003,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,422205.0,23.205000000000002,45.56,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374579085.0,558.0,81.0,29.0,107.0,23.31,47.53200000000001,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Longball', 'Length', 'Zone', 'Angle', 'Chipped', 'PassEndX', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,412912.0,77.385,57.596000000000004,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374579087.0,843.0,81.0,33.0,1463.0,26.25,8.568,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,360107.0,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Vitoria de Guimaraes
2374579097.0,844.0,81.0,33.0,1463.0,25.095,8.772,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,8.505,32.096000000000004,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,81.0,33.0,,8.505,32.096000000000004,,,Carry,,,,,310029.0,13.86,26.044,,,,,,,,,,94.0,Samuel,True,Portimonense,Vitoria de Guimaraes
2374579095.0,559.0,81.0,39.0,107.0,93.87,36.04,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']",[55],False,343090.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579101.0,845.0,81.0,39.0,1463.0,11.13,31.96,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 54]",True,310029.0,,,,,,,,,,,,94.0,Samuel,,Portimonense,Vitoria de Guimaraes
2374579107.0,846.0,81.0,41.0,1463.0,13.86,26.044,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,310029.0,21.0,14.280000000000001,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,81.0,41.0,,21.0,14.280000000000001,,,Carry,,,,,360107.0,27.615000000000002,20.264000000000003,,,,,,,,,,44.0,Pedrão,True,Portimonense,Vitoria de Guimaraes
2374579117.0,847.0,81.0,47.0,1463.0,27.615000000000002,20.264000000000003,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,360107.0,33.915,32.776,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,81.0,47.0,,33.915,32.776,,,Carry,,,,,116103.0,36.225,27.880000000000003,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Vitoria de Guimaraes
2374579119.0,848.0,81.0,49.0,1463.0,36.225,27.880000000000003,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,116103.0,34.964999999999996,15.504000000000001,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Vitoria de Guimaraes
2374579129.0,849.0,81.0,51.0,1463.0,36.225,14.824000000000002,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Chipped', 'Angle', 'Longball', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,360107.0,89.67000000000002,15.232,,,,,,,,,,44.0,Pedrão,True,Portimonense,Vitoria de Guimaraes
,,81.0,51.0,,89.67000000000002,15.232,,,Carry,,,,,308886.0,98.91000000000001,17.204,,,,,,,,,,18.0,Fahd Moufi,True,Portimonense,Vitoria de Guimaraes
2374579131.0,850.0,81.0,56.0,1463.0,98.91000000000001,17.204,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'OppositeRelatedEvent', 'Offensive', 'Angle', 'PassEndX', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,308886.0,99.12,19.856,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
2374579133.0,560.0,81.0,56.0,107.0,10.290000000000001,47.6,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,412912.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579135.0,851.0,81.0,57.0,1463.0,99.12,19.856,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,308886.0,,,,,,,,,,,,18.0,Fahd Moufi,,Portimonense,Vitoria de Guimaraes
2374579167.0,562.0,82.0,20.0,107.0,3.9899999999999998,35.836000000000006,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'MissHigh', 'Longball', 'Angle', 'PassEndY', 'Zone', 'GoalKick', 'PassEndX']","[91, 119, 117, 127, 36, 37, 216, 218]",True,107158.0,64.68,51.952000000000005,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374579173.0,563.0,82.0,25.0,107.0,65.52,52.904,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,343090.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579175.0,854.0,82.0,25.0,1463.0,39.480000000000004,15.096,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,116103.0,,,,,,,,,,,,76.0,Carlinhos,,Portimonense,Vitoria de Guimaraes
2374579177.0,564.0,82.0,26.0,107.0,64.78500000000001,51.952000000000005,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 120, 29, 139, 36, 38, 217, 218]",True,343090.0,71.61,42.228,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374579181.0,855.0,82.0,29.0,1463.0,31.5,23.323999999999998,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,342696.0,,,,,,,,,,,,3.0,Lucas Possignolo,,Portimonense,Vitoria de Guimaraes
2374579185.0,856.0,82.0,31.0,1463.0,32.550000000000004,22.236000000000004,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,116103.0,,,,,,,,,,,,76.0,Carlinhos,,Portimonense,Vitoria de Guimaraes
2374579189.0,857.0,82.0,32.0,1463.0,32.550000000000004,22.236000000000004,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,116103.0,13.965000000000002,31.96,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Vitoria de Guimaraes
2374579195.0,858.0,82.0,33.0,1463.0,13.965000000000002,32.164,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Longball', 'Length', 'Angle', 'PassEndX']","[91, 117, 127, 36, 37, 215, 218]",True,310029.0,31.71,58.82000000000001,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,82.0,33.0,,31.71,58.82000000000001,,,Carry,,,,,422207.0,57.645,63.51200000000001,,,,,,,,,,22.0,Filipe Relvas,True,Portimonense,Vitoria de Guimaraes
2374579193.0,565.0,82.0,37.0,107.0,51.87,4.6240000000000006,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,276037.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579199.0,859.0,82.0,37.0,1463.0,53.13,63.376000000000005,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,422207.0,,,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Vitoria de Guimaraes
2374579201.0,860.0,82.0,38.0,1463.0,57.645,63.51200000000001,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Foul', 'Zone']","[91, 63]",True,422207.0,,,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Vitoria de Guimaraes
2374579197.0,566.0,82.0,38.0,107.0,47.355000000000004,4.488,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'Defensive']",[64],False,276037.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579207.0,567.0,82.0,41.0,107.0,0.0,0.0,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Card,Successful,"['Foul', 'Yellow']",[65],False,276037.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,,Portimonense,Vitoria de Guimaraes
2374579223.0,861.0,82.0,54.0,1463.0,57.225,65.48400000000001,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'FreekickTaken', 'Zone']","[91, 119, 117, 30, 132, 36, 38, 216, 218]",True,342696.0,65.83500000000001,56.236000000000004,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
,,82.0,54.0,,65.83500000000001,56.236000000000004,,,Carry,,,,,317741.0,63.73500000000001,48.824,,,,,,,,,,8.0,Lucas Fernandes,False,Portimonense,Vitoria de Guimaraes
2374579225.0,862.0,82.0,56.0,1463.0,63.73500000000001,48.824,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,317741.0,63.42,41.548,,,,,,,,,,8.0,Lucas Fernandes,False,Portimonense,Vitoria de Guimaraes
2374579229.0,863.0,82.0,57.0,1463.0,63.21000000000001,41.412,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,116103.0,61.005,46.92,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Vitoria de Guimaraes
,,82.0,57.0,,61.005,46.92,,,Carry,,,,,317741.0,57.12,41.344,,,,,,,,,,8.0,Lucas Fernandes,False,Portimonense,Vitoria de Guimaraes
2374579233.0,864.0,83.0,0.0,1463.0,57.12,41.344,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,317741.0,55.545,23.528000000000002,,,,,,,,,,8.0,Lucas Fernandes,False,Portimonense,Vitoria de Guimaraes
,,83.0,0.0,,55.545,23.528000000000002,,,Carry,,,,,360107.0,59.115,16.796,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374579241.0,865.0,83.0,4.0,1463.0,59.115,16.796,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,360107.0,75.81,2.176,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374579247.0,866.0,83.0,7.0,1463.0,76.125,2.108,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'Chipped', 'PassEndY']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,308886.0,80.745,7.48,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
,,83.0,7.0,,80.745,7.48,,,Carry,,,,,383619.0,78.435,9.384,,,,,,,,,,11.0,Anderson Oliveira,False,Portimonense,Vitoria de Guimaraes
2374579249.0,867.0,83.0,9.0,1463.0,78.435,9.384,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,383619.0,,,,,,,,,,,,11.0,Anderson Oliveira,,Portimonense,Vitoria de Guimaraes
2374579251.0,568.0,83.0,9.0,107.0,26.565,58.61600000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,430413.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579253.0,569.0,83.0,10.0,107.0,16.8,60.31600000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,412912.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579263.0,570.0,83.0,11.0,107.0,15.645000000000001,63.444,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Length', 'Zone', 'Longball', 'PassEndX']","[91, 120, 128, 36, 38, 217, 218]",True,412912.0,74.44500000000001,59.908,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374579267.0,868.0,83.0,17.0,1463.0,28.14,9.792000000000002,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,360107.0,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Vitoria de Guimaraes
,,83.0,17.0,,28.14,9.792000000000002,,,Carry,,,,,360107.0,33.18,20.604000000000003,,,,,,,,,,44.0,Pedrão,True,Portimonense,Vitoria de Guimaraes
2374579279.0,869.0,83.0,19.0,1463.0,33.18,20.604000000000003,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,360107.0,37.48500000000001,24.684,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,83.0,19.0,,37.48500000000001,24.684,,,Carry,,,,,317741.0,44.94,14.824000000000002,,,,,,,,,,8.0,Lucas Fernandes,True,Portimonense,Vitoria de Guimaraes
2374579283.0,870.0,83.0,23.0,1463.0,44.94,14.824000000000002,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,317741.0,59.115,14.484000000000002,,,,,,,,,,8.0,Lucas Fernandes,False,Portimonense,Vitoria de Guimaraes
,,83.0,23.0,,59.115,14.484000000000002,,,Carry,,,,,383619.0,68.14500000000001,14.484000000000002,,,,,,,,,,11.0,Anderson Oliveira,True,Portimonense,Vitoria de Guimaraes
2374579293.0,871.0,83.0,25.0,1463.0,68.14500000000001,14.484000000000002,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,383619.0,95.44500000000001,13.668000000000003,,,,,,,,,,11.0,Anderson Oliveira,True,Portimonense,Vitoria de Guimaraes
,,83.0,25.0,,95.44500000000001,13.668000000000003,,,Carry,,,,,422211.0,100.38,9.792000000000002,,,,,,,,,,91.0,Renato Júnior,False,Portimonense,Vitoria de Guimaraes
2374579301.0,872.0,83.0,31.0,1463.0,100.38,9.792000000000002,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,422211.0,91.665,7.684000000000001,,,,,,,,,,91.0,Renato Júnior,False,Portimonense,Vitoria de Guimaraes
,,83.0,31.0,,91.665,7.684000000000001,,,Carry,,,,,383619.0,99.54,1.292,,,,,,,,,,11.0,Anderson Oliveira,False,Portimonense,Vitoria de Guimaraes
2374579305.0,873.0,83.0,36.0,1463.0,99.54,1.292,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 70]",True,383619.0,,,,,,,,,,,,11.0,Anderson Oliveira,,Portimonense,Vitoria de Guimaraes
2374579299.0,571.0,83.0,36.0,107.0,5.460000000000001,66.708,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,430413.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579317.0,875.0,83.0,46.0,1463.0,96.39,0.0,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'ThrowIn']","[91, 212, 35, 37, 217]",True,383619.0,85.26,5.848,,,,,,,,,,11.0,Anderson Oliveira,False,Portimonense,Vitoria de Guimaraes
,,83.0,46.0,,85.26,5.848,,,Carry,,,,,116103.0,86.625,6.868,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Vitoria de Guimaraes
2374579319.0,876.0,83.0,48.0,1463.0,86.625,6.868,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,116103.0,92.08500000000001,6.664000000000001,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Vitoria de Guimaraes
2374579323.0,573.0,83.0,49.0,107.0,16.485,58.276,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,430413.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374579325.0,574.0,83.0,50.0,107.0,16.485,58.276,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Longball', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 120, 128, 36, 37, 216, 218]",True,430413.0,56.28,61.2,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
